dataset,nr_fold,algorithm,metric
TH02,5,GAM,0.215869004457427
TH02,5,LDA,0.203483960639793
TH02,5,CTREE,0.195123625576002
TH02,5,RF,0.204322856728578
TH02,5,LGBM,0.199513669976871
TH02,5,RE_boosting,0.207943015519272
TH02,5,RE_RF,0.203173521507483
TH02,5,RE_bag,0.192795097378944
TH02,5,SRE_RF,0.1976735299024
TH02,5,SRE_bag,0.191504846156501
TH02,5,SRE_boosting,0.196070134124118
TH02,5,SRE_PLTR,0.193404032258571
TH02,5,PLTR,0.193605806765117
TH02,6,LRR,0.181758643951691
TH02,6,GAM,0.211566307975834
TH02,6,LDA,0.189763748094943
TH02,6,CTREE,0.183442873557792
TH02,6,RF,0.186883915152748
TH02,6,LGBM,0.195668227041064
TH02,6,RE_boosting,0.211385318885919
TH02,6,RE_RF,0.214206461215047
TH02,6,RE_bag,0.20623518260602
TH02,6,SRE_RF,0.183115002714401
TH02,6,SRE_bag,0.183556122009492
TH02,6,SRE_boosting,0.18318641947443
TH02,6,SRE_PLTR,0.181101791221298
TH02,6,PLTR,0.181089645102584
