dataset,nr_fold,algorithm,metric
TH02,3,RE_RF,0.0172939297725673
TH02,3,RE_bag,0.0168493556327636
TH02,3,SRE_RF,0.0191832117142809
TH02,3,SRE_bag,0.0158142491959585
TH02,3,SRE_boosting,0.0171149237894017
TH02,3,SRE_PLTR,0.0204031991120537
TH02,3,PLTR,0.0220277554089166
TH02,4,LRR,0.0134383498874679
TH02,4,GAM,0.0125086255588194
TH02,4,LDA,0.0129905363090368
TH02,4,CTREE,0.0116998560744493
TH02,4,RF,0.0131971463289932
TH02,4,LGBM,0.0114325593193711
TH02,4,RE_boosting,0.0140655061055694
TH02,4,RE_RF,0.0142798641584843
TH02,4,RE_bag,0.0146228936710427
TH02,4,SRE_RF,0.011276599925677
TH02,4,SRE_bag,0.0133110676310746
TH02,4,SRE_boosting,0.0127858076867561
TH02,4,SRE_PLTR,0.0124805950899315
TH02,4,PLTR,0.0133301249707854
TH02,5,LRR,0.0179036862959662
TH02,5,GAM,0.01625444142801
TH02,5,LDA,0.0167888738373884
TH02,5,CTREE,0.0167730128510114
TH02,5,RF,0.0176231387263084
TH02,5,LGBM,0.0160328676453999
TH02,5,RE_boosting,0.0187257442501307
TH02,5,RE_RF,0.0179153252776035
TH02,5,RE_bag,0.0189618725861434
TH02,5,SRE_RF,0.0177446186037575
TH02,5,SRE_bag,0.0195862412876367
TH02,5,SRE_boosting,0.0168112634516242
TH02,5,SRE_PLTR,0.0190683676781652
TH02,5,PLTR,0.0173055134773448
TH02,6,LRR,0.0129854586398693
TH02,6,GAM,0.00940879177388283
TH02,6,LDA,0.0138389936635577
TH02,6,CTREE,0.0113959067866089
TH02,6,RF,0.0161296759905214
TH02,6,LGBM,0.0108098624569101
TH02,6,RE_boosting,0.0115370905829075
TH02,6,RE_RF,0.0143606356819142
TH02,6,RE_bag,0.0109490312192505
TH02,6,SRE_RF,0.00864706857945473
TH02,6,SRE_bag,0.0121227036529803
TH02,6,SRE_boosting,0.0108643727647828
TH02,6,SRE_PLTR,0.0137614934849093
TH02,6,PLTR,0.0134945047011696
